I1,I3,I4,I5,I6,I7,I8,I9,I10,DS,DS_perc,metric,I1_Index_1,I1_Index_2,I1_Index_3,I4_Index_1,I4_Index_2,I4_Index_3,I8_Index_1,I8_Index_2,I8_Index_3,cell_1,cell_2,cell_3
I1_sec_day,I3_no_borrow,I4_hous_water,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_econ_account,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_overcrowd,I5_med_satis,I6_educ_child,I7_job_employ,I8_poor190,I9_hlp_own,I10_doc_id,39.151883128,0.002160001899271012,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_water,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_market,I9_hlp_own,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_no_borrow,I4_hous_toilet,I5_med_satis,I6_ever_school,I7_job_employ,I8_econ_market,I9_hlp_own,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_water,I5_med_satis,I6_edu_dist,I7_job_employ,I8_econ_account,I9_hlp_doc,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_overcrowd,I5_med_satis,I6_ever_school,I7_job_employ,I8_econ_market,I9_hlp_doc,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_poor190,I9_hlp_doc,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_educ_child,I7_job_employ,I8_econ_account,I9_hlp_doc,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_overcrowd,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_poor32,I9_hlp_access,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_poor32,I9_hlp_own,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_poor190,I9_hlp_access,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_poor190,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_educ_child,I7_job_employ,I8_econ_market,I9_hlp_doc,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_water,I5_med_dist,I6_educ_child,I7_job_employ,I8_poor32,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_market,I9_hlp_access,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_poor190,I9_hlp_doc,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_ownership,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_poor32,I9_hlp_access,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_job_employ,I8_poor32,I9_hlp_doc,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_educ_child,I7_job_employ,I8_poor32,I9_hlp_doc,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_ever_school,I7_job_employ,I8_econ_market,I9_hlp_own,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_toilet,I5_med_satis,I6_educ_child,I7_job_employ,I8_econ_account,I9_hlp_own,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_overcrowd,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_econ_account,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_toilet,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_poor32,I9_hlp_doc,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_water,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_econ_account,I9_hlp_doc,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_educ_child,I7_job_employ,I8_econ_market,I9_hlp_access,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_water,I5_med_satis,I6_educ_child,I7_job_employ,I8_poor32,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_poor190,I9_hlp_own,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_poor32,I9_hlp_own,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_ever_school,I7_job_unemploy,I8_poor190,I9_hlp_doc,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_overcrowd,I5_med_satis,I6_ever_school,I7_job_employ,I8_poor32,I9_hlp_access,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_ever_school,I7_job_unemploy,I8_econ_account,I9_hlp_own,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_ever_school,I7_job_employ,I8_econ_account,I9_hlp_own,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_toilet,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_econ_account,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_overcrowd,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_econ_market,I9_hlp_own,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_overcrowd,I5_med_satis,I6_edu_dist,I7_job_unemploy,I8_econ_account,I9_hlp_own,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_account,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_no_borrow,I4_hous_ownership,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_econ_account,I9_hlp_doc,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_no_borrow,I4_hous_toilet,I5_med_satis,I6_educ_child,I7_job_employ,I8_poor190,I9_hlp_access,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_ever_school,I7_job_employ,I8_econ_market,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_toilet,I5_med_satis,I6_ever_school,I7_job_employ,I8_econ_market,I9_hlp_own,I10_doc_id,35.30024385,0.001947507697431791,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_ever_school,I7_job_employ,I8_poor32,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_edu_dist,I7_job_employ,I8_econ_account,I9_hlp_own,I10_doc_id,65.571831705,0.0036175854060053313,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_no_borrow,I4_hous_ownership,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_account,I9_hlp_own,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_account,I9_hlp_access,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_no_borrow,I4_hous_water,I5_med_dist,I6_educ_child,I7_job_employ,I8_econ_market,I9_hlp_own,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_no_borrow,I4_hous_toilet,I5_med_satis,I6_edu_dist,I7_job_employ,I8_econ_market,I9_hlp_access,I10_doc_id,22.18620634,0.0012240087577740629,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_ownership,I5_med_satis,I6_educ_child,I7_job_employ,I8_econ_account,I9_hlp_doc,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_overcrowd,I5_med_satis,I6_educ_child,I7_job_employ,I8_econ_market,I9_hlp_own,I10_doc_id,67.570173261,0.0037278335272065625,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_job_employ,I8_poor32,I9_hlp_doc,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_account,I9_hlp_own,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_poor32,I9_hlp_access,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_overcrowd,I5_med_satis,I6_ever_school,I7_job_employ,I8_econ_market,I9_hlp_own,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_water,I5_med_satis,I6_edu_dist,I7_job_unemploy,I8_poor190,I9_hlp_access,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_water,I5_med_satis,I6_ever_school,I7_job_employ,I8_poor32,I9_hlp_own,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_water,I5_med_satis,I6_edu_dist,I7_job_unemploy,I8_econ_market,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_ownership,I5_med_satis,I6_edu_dist,I7_job_employ,I8_poor32,I9_hlp_own,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_educ_child,I7_job_employ,I8_poor32,I9_hlp_doc,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_ever_school,I7_job_employ,I8_poor190,I9_hlp_doc,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_poor32,I9_hlp_own,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_market,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_no_borrow,I4_hous_ownership,I5_med_satis,I6_edu_dist,I7_job_employ,I8_poor32,I9_hlp_access,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_market,I9_hlp_own,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_overcrowd,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_poor190,I9_hlp_doc,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_water,I5_med_satis,I6_edu_dist,I7_job_employ,I8_poor190,I9_hlp_own,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_educ_child,I7_job_employ,I8_poor32,I9_hlp_access,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_ever_school,I7_job_unemploy,I8_poor190,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_ever_school,I7_job_employ,I8_econ_account,I9_hlp_doc,I10_doc_id,2.25333333,1.2431596857239867e-4,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_water,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_poor32,I9_hlp_own,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_no_borrow,I4_hous_overcrowd,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_econ_market,I9_hlp_own,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_educ_child,I7_job_employ,I8_poor32,I9_hlp_doc,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_no_borrow,I4_hous_toilet,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_econ_market,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_ever_school,I7_job_employ,I8_poor32,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_poor32,I9_hlp_doc,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_water,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_poor190,I9_hlp_access,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_toilet,I5_med_dist,I6_edu_dist,I7_job_employ,I8_econ_account,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_overcrowd,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_econ_market,I9_hlp_own,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_ownership,I5_med_satis,I6_edu_dist,I7_job_employ,I8_econ_account,I9_hlp_access,I10_doc_id,6.413333893,3.5382240349078197e-4,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_water,I5_med_dist,I6_educ_child,I7_job_employ,I8_poor190,I9_hlp_doc,I10_doc_id,1.126666665,6.215798428619933e-5,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_ever_school,I7_job_employ,I8_econ_market,I9_hlp_doc,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_educ_child,I7_job_employ,I8_econ_account,I9_hlp_doc,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_job_employ,I8_poor190,I9_hlp_own,I10_doc_id,93.350966579,0.005150154960623604,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_ownership,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_poor190,I9_hlp_doc,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_educ_child,I7_job_employ,I8_econ_account,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_ever_school,I7_job_unemploy,I8_poor190,I9_hlp_own,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_water,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_poor190,I9_hlp_doc,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_ownership,I5_med_satis,I6_ever_school,I7_job_employ,I8_poor32,I9_hlp_doc,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_edu_dist,I7_job_unemploy,I8_econ_account,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_overcrowd,I5_med_satis,I6_ever_school,I7_job_employ,I8_econ_account,I9_hlp_access,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_toilet,I5_med_dist,I6_edu_dist,I7_job_employ,I8_poor32,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_overcrowd,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_econ_market,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_ownership,I5_med_dist,I6_educ_child,I7_job_employ,I8_econ_market,I9_hlp_doc,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_ownership,I5_med_satis,I6_edu_dist,I7_job_employ,I8_econ_market,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_job_employ,I8_econ_market,I9_hlp_doc,I10_doc_id,152.560264818,0.00841672061297354,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_water,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_poor190,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_overcrowd,I5_med_satis,I6_edu_dist,I7_job_unemploy,I8_poor190,I9_hlp_doc,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_water,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_econ_market,I9_hlp_own,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_toilet,I5_med_satis,I6_educ_child,I7_job_employ,I8_poor190,I9_hlp_doc,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_account,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_overcrowd,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_poor32,I9_hlp_own,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_educ_child,I7_job_employ,I8_econ_market,I9_hlp_doc,I10_doc_id,53.475504873999995,0.002950233369738216,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_water,I5_med_satis,I6_edu_dist,I7_job_unemploy,I8_econ_market,I9_hlp_own,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_ever_school,I7_job_employ,I8_poor190,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_ownership,I5_med_satis,I6_edu_dist,I7_job_unemploy,I8_poor32,I9_hlp_doc,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_ownership,I5_med_satis,I6_edu_dist,I7_job_employ,I8_poor190,I9_hlp_access,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_water,I5_med_satis,I6_edu_dist,I7_job_employ,I8_econ_market,I9_hlp_access,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_ever_school,I7_job_unemploy,I8_econ_account,I9_hlp_own,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_water,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_poor32,I9_hlp_access,I10_doc_id,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_ownership,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_econ_market,I9_hlp_doc,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_ever_school,I7_job_employ,I8_econ_market,I9_hlp_own,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_no_borrow,I4_hous_toilet,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_poor32,I9_hlp_doc,I10_doc_birth,0,0,Pass/fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
